Code,Long code,Experiment code,Compound code,Smiles,Centroid res,Downloaded,ConformerSites upload name,CanonSites upload name,CrystalformSites upload name,Quatassemblies upload name,Crystalforms upload name,ConformerSites short tag,CanonSites short tag,CrystalformSites short tag,Quatassemblies short tag,Crystalforms short tag,ConformerSites alias,CanonSites alias,CrystalformSites alias,Quatassemblies alias,Crystalforms alias,Pose,[Other] Dimer Site,[Other] Active Site,[Other] Herbicide Site
fa1423b,FATAATA-x1423_B_360_v1,FATAATA-x1423,Z31721188,O=C(c1cccc(O)c1)N1CCOCC1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1423a,False,False,False
fa1425a,FATAATA-x1425_A_361_v1,FATAATA-x1425,Z227832752,O=C([O-])c1sccc1-n1cccc1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1425a,False,False,True
fa1425b,FATAATA-x1425_B_360_v1,FATAATA-x1425,Z227832752,O=C([O-])c1sccc1-n1cccc1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1425a,False,False,False
fa1433b,FATAATA-x1433_A_401_v1,FATAATA-x1433,Z234895085,Nc1cnc2ccccc2c1,FATAATA-x1147/B/258/A_v1,False,2a - FATAATA-x1147+A+360,2 - FATAATA-x1147+A+360+1,F1b - FATAATA-x1142/A/361/1,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,fa1433b,True,False,False
fa1433d,FATAATA-x1433_B_403_v1,FATAATA-x1433,Z234895085,Nc1cnc2ccccc2c1,FATAATA-x1147/B/258/A_v1,False,2a - FATAATA-x1147+A+360,2 - FATAATA-x1147+A+360+1,F1b - FATAATA-x1142/A/361/1,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,2a - fa1147+A+360,2 - fa1147+A+360+1,F1b - fa1142/A/361,A1 - dimer,F1 - original-I222,fa1433b,False,False,False
fa1433a,FATAATA-x1433_A_402_v1,FATAATA-x1433,Z234895085,Nc1cnc2ccccc2c1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1433a,False,False,True
fa1433c,FATAATA-x1433_B_360_v1,FATAATA-x1433,Z234895085,Nc1cnc2ccccc2c1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1433a,False,False,False
fa1436a,FATAATA-x1436_A_361_v1,FATAATA-x1436,Z53116464,NC(=O)CCn1cnc2ccccc21,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1436a,False,False,True
fa1436b,FATAATA-x1436_B_360_v1,FATAATA-x1436,Z53116464,NC(=O)CCn1cnc2ccccc21,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1436a,False,False,False
fa1437c,FATAATA-x1437_B_402_v1,FATAATA-x1437,Z94600359,Cc1cccc(C(=O)[O-])c1N,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1437c,False,False,True
fa1437a,FATAATA-x1437_A_361_v1,FATAATA-x1437,Z94600359,Cc1cccc(C(=O)[O-])c1N,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1437a,False,False,True
fa1437b,FATAATA-x1437_B_401_v1,FATAATA-x1437,Z94600359,Cc1cccc(C(=O)[O-])c1N,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1437a,False,False,False
fa1444a,FATAATA-x1444_A_361_v1,FATAATA-x1444,Z415653738,NC(=O)c1cccc2[nH]ccc12,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1444a,False,False,True
fa1444b,FATAATA-x1444_B_360_v1,FATAATA-x1444,Z415653738,NC(=O)c1cccc2[nH]ccc12,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1444a,False,False,False
fa1447a,FATAATA-x1447_A_361_v1,FATAATA-x1447,Z57150899,O=c1ccc2ccc(O)cc2o1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1447a,False,False,True
fa1447b,FATAATA-x1447_B_360_v1,FATAATA-x1447,Z57150899,O=c1ccc2ccc(O)cc2o1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1447a,False,False,False
fa1456a,FATAATA-x1456_A_401_v1,FATAATA-x1456,Z203045032,Cc1ccnc(N)c1,FATAATA-x1985/A/195/A_v1,False,3a - FATAATA-x1985+A+360,3 - FATAATA-x1985+A+360+1,F1c - FATAATA-x1184/A/401/1,A1 - dimer,F1 - original-I222,3a - fa1985+A+360,3 - fa1985+A+360+1,F1c - fa1184/A/401,A1 - dimer,F1 - original-I222,3a - fa1985+A+360,3 - fa1985+A+360+1,F1c - fa1184/A/401,A1 - dimer,F1 - original-I222,fa1456a,False,True,False
fa1456b,FATAATA-x1456_B_360_v1,FATAATA-x1456,Z203045032,Cc1ccnc(N)c1,FATAATA-x1985/A/195/A_v1,False,3a - FATAATA-x1985+A+360,3 - FATAATA-x1985+A+360+1,F1c - FATAATA-x1184/A/401/1,A1 - dimer,F1 - original-I222,3a - fa1985+A+360,3 - fa1985+A+360+1,F1c - fa1184/A/401,A1 - dimer,F1 - original-I222,3a - fa1985+A+360,3 - fa1985+A+360+1,F1c - fa1184/A/401,A1 - dimer,F1 - original-I222,fa1456a,False,False,False
fa1457a,FATAATA-x1457_A_360_v1,FATAATA-x1457,Z1192367241,Cc1cc(C)nc(N)c1,FATAATA-x1985/A/195/A_v1,False,3a - FATAATA-x1985+A+360,3 - FATAATA-x1985+A+360+1,F1c - FATAATA-x1184/A/401/1,A1 - dimer,F1 - original-I222,3a - fa1985+A+360,3 - fa1985+A+360+1,F1c - fa1184/A/401,A1 - dimer,F1 - original-I222,3a - fa1985+A+360,3 - fa1985+A+360+1,F1c - fa1184/A/401,A1 - dimer,F1 - original-I222,fa1457a,False,True,False
fa1457b,FATAATA-x1457_B_401_v1,FATAATA-x1457,Z1192367241,Cc1cc(C)nc(N)c1,FATAATA-x1985/A/195/A_v1,False,3a - FATAATA-x1985+A+360,3 - FATAATA-x1985+A+360+1,F1c - FATAATA-x1184/A/401/1,A1 - dimer,F1 - original-I222,3a - fa1985+A+360,3 - fa1985+A+360+1,F1c - fa1184/A/401,A1 - dimer,F1 - original-I222,3a - fa1985+A+360,3 - fa1985+A+360+1,F1c - fa1184/A/401,A1 - dimer,F1 - original-I222,fa1457a,False,False,False
fa1463a,FATAATA-x1463_A_401_v1,FATAATA-x1463,Z56754502,Nc1ccc2oc(=O)ccc2c1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1463a,False,False,True
fa1463b,FATAATA-x1463_B_360_v1,FATAATA-x1463,Z56754502,Nc1ccc2oc(=O)ccc2c1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1463a,False,False,False
fa1467a,FATAATA-x1467_A_361_v1,FATAATA-x1467,Z100449516,Cc1occc1C(=O)NCc1ccco1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1467a,False,False,True
fa1467b,FATAATA-x1467_B_360_v1,FATAATA-x1467,Z100449516,Cc1occc1C(=O)NCc1ccco1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1467a,False,False,False
fa1497a,FATAATA-x1497_A_360_v1,FATAATA-x1497,Z1101755952,C[C@@H]1CCCN(C(=O)c2cscn2)CC1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1497a,False,False,True
fa1497b,FATAATA-x1497_B_401_v1,FATAATA-x1497,Z1101755952,C[C@@H]1CCCN(C(=O)c2cscn2)CC1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1497a,False,False,False
fa1504a,FATAATA-x1504_A_360_v1,FATAATA-x1504,Z1129283193,CC(=O)Nc1cnccc1C,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1504a,False,False,True
fa1504b,FATAATA-x1504_B_401_v1,FATAATA-x1504,Z1129283193,CC(=O)Nc1cnccc1C,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1504a,False,False,False
fa1524a,FATAATA-x1524_A_401_v1,FATAATA-x1524,Z119990900,CS(=O)(=O)Cc1nc2ccccc2[nH]1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1524a,False,False,True
fa1524b,FATAATA-x1524_B_360_v1,FATAATA-x1524,Z119990900,CS(=O)(=O)Cc1nc2ccccc2[nH]1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1524a,False,False,False
fa1533a,FATAATA-x1533_A_361_v1,FATAATA-x1533,Z1206890404,CN[C@@H]1CCCN(c2ccccc2)C1=O,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1533a,False,False,True
fa1533b,FATAATA-x1533_B_360_v1,FATAATA-x1533,Z1206890404,CN[C@@H]1CCCN(c2ccccc2)C1=O,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1533a,False,False,False
fa1536a,FATAATA-x1536_A_401_v1,FATAATA-x1536,Z1216822028,CC(C)c1cc2ncccc2[nH]1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1536a,False,True,False
fa1536b,FATAATA-x1536_B_360_v1,FATAATA-x1536,Z1216822028,CC(C)c1cc2ncccc2[nH]1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1536a,False,False,False
fa1537a,FATAATA-x1537_A_401_v1,FATAATA-x1537,Z1216833237,CNc1nccc2ccccc12,FATAATA-x1168/A/142/A_v1,False,4a - FATAATA-x1168+A+400,4 - FATAATA-x1168+A+400+1,F1d - FATAATA-x1168/A/400/1,A1 - dimer,F1 - original-I222,4a - fa1168+A+400,4 - fa1168+A+400+1,F1d - fa1168/A/400,A1 - dimer,F1 - original-I222,4a - fa1168+A+400,4 - fa1168+A+400+1,F1d - fa1168/A/400,A1 - dimer,F1 - original-I222,fa1537a,False,True,False
fa1537b,FATAATA-x1537_B_401_v1,FATAATA-x1537,Z1216833237,CNc1nccc2ccccc12,FATAATA-x1168/A/142/A_v1,False,4a - FATAATA-x1168+A+400,4 - FATAATA-x1168+A+400+1,F1d - FATAATA-x1168/A/400/1,A1 - dimer,F1 - original-I222,4a - fa1168+A+400,4 - fa1168+A+400+1,F1d - fa1168/A/400,A1 - dimer,F1 - original-I222,4a - fa1168+A+400,4 - fa1168+A+400+1,F1d - fa1168/A/400,A1 - dimer,F1 - original-I222,fa1537a,False,False,False
fa1539a,FATAATA-x1539_A_401_v1,FATAATA-x1539,Z1216861874,O=c1ccc(OC(F)F)c[nH]1,FATAATA-x1985/A/195/A_v1,False,3a - FATAATA-x1985+A+360,3 - FATAATA-x1985+A+360+1,F1c - FATAATA-x1184/A/401/1,A1 - dimer,F1 - original-I222,3a - fa1985+A+360,3 - fa1985+A+360+1,F1c - fa1184/A/401,A1 - dimer,F1 - original-I222,3a - fa1985+A+360,3 - fa1985+A+360+1,F1c - fa1184/A/401,A1 - dimer,F1 - original-I222,fa1539a,False,True,False
fa1539b,FATAATA-x1539_B_401_v1,FATAATA-x1539,Z1216861874,O=c1ccc(OC(F)F)c[nH]1,FATAATA-x1985/A/195/A_v1,False,3a - FATAATA-x1985+A+360,3 - FATAATA-x1985+A+360+1,F1c - FATAATA-x1184/A/401/1,A1 - dimer,F1 - original-I222,3a - fa1985+A+360,3 - fa1985+A+360+1,F1c - fa1184/A/401,A1 - dimer,F1 - original-I222,3a - fa1985+A+360,3 - fa1985+A+360+1,F1c - fa1184/A/401,A1 - dimer,F1 - original-I222,fa1539a,False,False,False
fa1540a,FATAATA-x1540_A_361_v1,FATAATA-x1540,Z1217131798,Cc1nccn1-c1cccnc1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1540a,False,False,True
fa1540b,FATAATA-x1540_B_360_v1,FATAATA-x1540,Z1217131798,Cc1nccn1-c1cccnc1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1540a,False,False,False
fa1541a,FATAATA-x1541_A_360_v1,FATAATA-x1541,Z1220452176,CC(=O)NCCc1c[nH]c2ccc(F)cc12,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1541a,False,False,True
fa1541b,FATAATA-x1541_B_401_v1,FATAATA-x1541,Z1220452176,CC(=O)NCCc1c[nH]c2ccc(F)cc12,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1541a,False,False,False
fa1545a,FATAATA-x1545_A_401_v1,FATAATA-x1545,Z1230795916,CC(C)CNC(=O)c1nccn1C,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1545a,False,False,True
fa1545b,FATAATA-x1545_B_401_v1,FATAATA-x1545,Z1230795916,CC(C)CNC(=O)c1nccn1C,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1545a,False,False,False
fa1563a,FATAATA-x1563_A_361_v1,FATAATA-x1563,Z1259207775,Cn1cc(N)c(C(=O)NC2CCC2)n1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1563a,False,False,True
fa1563b,FATAATA-x1563_B_401_v1,FATAATA-x1563,Z1259207775,Cn1cc(N)c(C(=O)NC2CCC2)n1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1563a,False,False,False
fa1571a,FATAATA-x1571_A_361_v1,FATAATA-x1571,Z1265813904,CN(C)C(=O)c1cc2cccc(F)c2o1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1571a,False,False,True
fa1571b,FATAATA-x1571_B_360_v1,FATAATA-x1571,Z1265813904,CN(C)C(=O)c1cc2cccc(F)c2o1,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1571a,False,False,False
fa1573a,FATAATA-x1573_A_361_v1,FATAATA-x1573,Z1267773765,CN[C@@H]1CCN(c2ccccc2F)C1=O,FATAATA-x1840/A/111/A_v1,False,1a - FATAATA-x1840+A+401,1 - FATAATA-x1840+A+401+1,F1a - FATAATA-x1163/A/401/1,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,1a - fa1840+A+401,1 - fa1840+A+401+1,F1a - fa1163/A/401,A1 - dimer,F1 - original-I222,fa1573a,False,False,True
